model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Arteon,2019,23676,Semi-Auto,10583,Petrol,145,40.4,1.5
 Arteon,2019,27491,Semi-Auto,6987,Petrol,145,47.1,2.0
 Arteon,2019,27991,Semi-Auto,3987,Diesel,145,50.4,2.0
 Arteon,2019,29156,Automatic,2354,Diesel,145,50.4,2.0
 Arteon,2019,27500,Automatic,5364,Diesel,145,50.4,2.0
 Arteon,2019,26995,Automatic,4250,Diesel,145,50.4,2.0
 Arteon,2019,24995,Semi-Auto,11000,Diesel,145,50.4,2.0
 Arteon,2019,23795,Semi-Auto,6183,Diesel,145,50.4,2.0
 Arteon,2019,27998,Manual,13,Diesel,145,52.3,2.0
 Arteon,2018,22791,Semi-Auto,7297,Petrol,145,47.1,2.0
 Arteon,2019,22692,Automatic,8988,Petrol,145,48.7,1.5
 Arteon,2020,31991,Semi-Auto,4688,Diesel,145,50.4,2.0
 Arteon,2019,23996,Manual,5922,Diesel,145,52.3,2.0
 Arteon,2019,26990,Automatic,11267,Diesel,145,50.4,2.0
 Arteon,2020,31500,Semi-Auto,3000,Diesel,145,44.1,2.0
 Arteon,2017,19795,Semi-Auto,20545,Petrol,145,47.1,2.0
 Arteon,2019,25640,Semi-Auto,7447,Diesel,145,50.4,2.0
 Arteon,2019,27998,Manual,41,Diesel,145,52.3,2.0
 Arteon,2019,24816,Manual,7900,Diesel,145,52.3,2.0
 Arteon,2020,34500,Semi-Auto,4000,Diesel,145,50.4,2.0
 Arteon,2019,26840,Semi-Auto,3806,Petrol,145,47.1,2.0
 Arteon,2019,27490,Semi-Auto,6198,Petrol,150,40.4,1.5
 Arteon,2019,27500,Automatic,2500,Diesel,145,50.4,2.0
 Arteon,2018,21811,Semi-Auto,21601,Diesel,145,50.4,2.0
 Arteon,2020,29750,Automatic,3500,Diesel,145,44.1,2.0
 Arteon,2019,24495,Manual,7998,Diesel,145,52.3,2.0
 Arteon,2019,21982,Semi-Auto,8861,Petrol,145,40.4,1.5
 Arteon,2019,28391,Automatic,10682,Petrol,145,47.1,2.0
 Arteon,2019,22260,Automatic,1966,Petrol,145,40.4,1.5
 Arteon,2019,28900,Automatic,5000,Petrol,145,47.1,2.0
 Arteon,2019,35750,Automatic,5619,Petrol,145,32.8,2.0
 Arteon,2019,25000,Semi-Auto,5788,Petrol,145,47.1,2.0
 Arteon,2019,29990,Automatic,7148,Diesel,145,50.4,2.0
 Arteon,2019,23256,Automatic,6837,Petrol,145,40.4,1.5
 Arteon,2018,21182,Semi-Auto,26156,Petrol,145,47.1,2.0
 Arteon,2019,26090,Semi-Auto,5101,Diesel,145,50.4,2.0
 Arteon,2019,23990,Manual,100,Diesel,150,52.3,2.0
 Arteon,2019,24990,Semi-Auto,5807,Diesel,145,44.1,2.0
 Arteon,2019,20500,Automatic,8503,Petrol,145,40.4,1.5
 Arteon,2019,23990,Manual,20,Diesel,150,52.3,2.0
 Arteon,2019,26995,Semi-Auto,4765,Diesel,145,50.4,2.0
 Arteon,2020,30490,Semi-Auto,1209,Diesel,145,50.4,2.0
 Arteon,2019,31495,Automatic,8695,Diesel,145,37.7,2.0
 Arteon,2018,21444,Semi-Auto,18563,Petrol,145,47.1,2.0
 Arteon,2019,23240,Semi-Auto,7891,Diesel,145,50.4,2.0
 Arteon,2019,28690,Semi-Auto,553,Petrol,145,47.1,2.0
 Arteon,2019,25890,Semi-Auto,6627,Diesel,145,50.4,2.0
 Arteon,2019,27990,Semi-Auto,4736,Petrol,145,32.8,2.0
 Arteon,2019,25750,Semi-Auto,7885,Diesel,145,50.4,2.0
 Arteon,2019,25990,Semi-Auto,13500,Diesel,145,44.1,2.0
 Arteon,2019,29980,Automatic,6786,Petrol,145,32.8,2.0
 Arteon,2019,23950,Manual,100,Diesel,145,52.3,2.0
 Arteon,2017,18980,Semi-Auto,33915,Petrol,145,47.1,2.0
 Arteon,2018,22950,Automatic,13769,Diesel,145,55.4,2.0
 Arteon,2019,30950,Automatic,10000,Diesel,145,50.4,2.0
 Arteon,2019,25990,Semi-Auto,11412,Diesel,145,50.4,2.0
 Arteon,2019,25165,Semi-Auto,9490,Petrol,145,47.1,2.0
 Arteon,2019,31000,Semi-Auto,1500,Petrol,145,32.8,2.0
 Arteon,2018,19990,Semi-Auto,32713,Petrol,145,47.1,2.0
 Arteon,2020,32990,Semi-Auto,5000,Diesel,145,50.4,2.0
 Arteon,2019,26490,Manual,5000,Diesel,145,52.3,2.0
 Arteon,2020,37500,Semi-Auto,2500,Diesel,145,37.7,2.0
 Arteon,2019,30000,Automatic,6500,Petrol,145,32.8,2.0
 Arteon,2019,26990,Semi-Auto,4110,Diesel,150,60.1,2.0
 Arteon,2018,22490,Semi-Auto,23000,Diesel,145,55.4,2.0
 Arteon,2019,27990,Automatic,6000,Diesel,145,60.1,2.0
 Arteon,2019,29450,Automatic,4596,Diesel,145,50.4,2.0
 Arteon,2019,28990,Automatic,6000,Diesel,145,50.4,2.0
 Arteon,2019,24491,Semi-Auto,5107,Diesel,150,62.8,2.0
 Arteon,2019,23650,Manual,11334,Diesel,145,65.7,2.0
 Arteon,2019,22536,Automatic,1963,Petrol,145,40.4,1.5
 Arteon,2019,27240,Automatic,3882,Petrol,145,47.1,2.0
 Arteon,2019,24690,Manual,3248,Diesel,145,52.3,2.0
 Arteon,2018,21502,Manual,7813,Diesel,145,65.7,2.0
 Arteon,2019,28496,Semi-Auto,1522,Petrol,145,47.1,2.0
 Arteon,2019,31214,Semi-Auto,3311,Petrol,145,32.8,2.0
 Arteon,2019,26999,Semi-Auto,6095,Petrol,150,47.1,2.0
 Arteon,2018,22800,Semi-Auto,9858,Petrol,145,47.1,2.0
 Arteon,2019,24450,Manual,100,Diesel,145,52.3,2.0
 Arteon,2019,33950,Semi-Auto,8000,Diesel,145,44.1,2.0
 Arteon,2019,27995,Semi-Auto,9988,Petrol,145,32.8,2.0
 Arteon,2019,28990,Semi-Auto,8494,Diesel,145,44.1,2.0
 Arteon,2019,27490,Automatic,8401,Diesel,145,60.1,2.0
 Arteon,2019,26250,Semi-Auto,10541,Diesel,145,50.4,2.0
 Arteon,2019,26490,Automatic,5907,Petrol,145,32.8,2.0
 Arteon,2019,21990,Semi-Auto,10500,Petrol,145,40.4,1.5
 Arteon,2017,22290,Semi-Auto,6502,Petrol,145,47.1,2.0
 Arteon,2019,25990,Semi-Auto,18000,Petrol,145,47.1,2.0
 Arteon,2020,28990,Semi-Auto,115,Petrol,145,47.1,2.0
 Arteon,2019,23990,Semi-Auto,4340,Petrol,145,40.4,1.5
 Arteon,2019,23990,Semi-Auto,2239,Petrol,145,40.4,1.5
 Arteon,2019,26990,Semi-Auto,9000,Petrol,145,47.1,2.0
 Arteon,2019,27990,Automatic,6000,Diesel,145,44.1,2.0
 Arteon,2019,32495,Automatic,2494,Diesel,145,44.1,2.0
 Arteon,2019,26995,Semi-Auto,2936,Diesel,145,55.4,2.0
 Arteon,2019,29995,Semi-Auto,7299,Diesel,145,50.4,2.0
 Arteon,2018,21550,Semi-Auto,24428,Petrol,145,47.1,2.0
 Arteon,2019,29995,Semi-Auto,6789,Diesel,145,50.4,2.0
 Arteon,2018,22025,Semi-Auto,24401,Petrol,145,47.1,2.0
 Arteon,2018,22175,Semi-Auto,26009,Petrol,145,47.1,2.0
 Arteon,2017,21550,Semi-Auto,23559,Petrol,145,47.1,2.0
 Arteon,2019,28995,Semi-Auto,7000,Petrol,145,47.1,2.0
 Arteon,2018,24995,Semi-Auto,4294,Diesel,145,50.4,2.0
 Arteon,2019,27995,Semi-Auto,3000,Petrol,145,40.4,1.5
 Arteon,2019,27499,Semi-Auto,10951,Petrol,150,32.8,2.0
 Arteon,2019,27111,Semi-Auto,5500,Diesel,145,50.4,2.0
 Arteon,2017,19995,Semi-Auto,23178,Petrol,145,47.1,2.0
 Arteon,2019,30990,Automatic,2917,Diesel,145,44.1,2.0
 Arteon,2019,32490,Automatic,6890,Petrol,145,32.8,2.0
 Arteon,2019,28990,Automatic,5114,Diesel,145,37.7,2.0
 Arteon,2019,32850,Automatic,4800,Petrol,145,32.8,2.0
 Arteon,2019,28750,Semi-Auto,6500,Petrol,150,47.1,2.0
 Arteon,2018,24500,Automatic,7500,Diesel,145,50.4,2.0
 Arteon,2019,29000,Manual,3000,Diesel,145,52.3,2.0
 Arteon,2019,25500,Semi-Auto,9000,Petrol,145,47.1,2.0
 Arteon,2018,21999,Automatic,11639,Diesel,145,60.1,2.0
 Arteon,2020,34000,Semi-Auto,3000,Petrol,150,32.8,2.0
 Arteon,2019,34000,Automatic,1000,Diesel,145,37.7,2.0
 Arteon,2019,27000,Semi-Auto,3000,Petrol,150,47.1,2.0
 Arteon,2019,27999,Automatic,3852,Diesel,145,50.4,2.0
 Arteon,2019,24800,Automatic,4560,Diesel,145,44.1,2.0
 Arteon,2019,24599,Automatic,4910,Diesel,145,44.1,2.0
 Arteon,2019,22499,Automatic,5419,Petrol,145,48.7,1.5
 Arteon,2018,23700,Automatic,9288,Diesel,145,44.1,2.0
 Arteon,2019,21999,Automatic,3698,Petrol,145,48.7,1.5
 Arteon,2020,25590,Automatic,7256,Petrol,145,47.1,2.0
 Arteon,2020,39989,Automatic,256,Petrol,145,47.1,2.0
 Arteon,2019,22499,Automatic,7273,Petrol,145,48.7,1.5
 Arteon,2019,22500,Automatic,1555,Petrol,145,40.4,1.5
 Arteon,2018,19899,Automatic,33024,Diesel,145,62.8,2.0
 Arteon,2019,22999,Automatic,2187,Petrol,145,48.7,1.5
 Arteon,2019,25225,Automatic,2411,Diesel,145,44.1,2.0
 Arteon,2019,25390,Manual,100,Diesel,150,52.3,2.0
 Arteon,2019,23990,Automatic,9000,Petrol,145,47.1,2.0
 Arteon,2019,25000,Automatic,80,Petrol,145,40.4,1.5
 Arteon,2017,21469,Automatic,32387,Petrol,150,38.7,2.0
 Arteon,2019,30000,Automatic,50,Petrol,145,47.1,2.0
 Arteon,2019,26999,Automatic,1201,Petrol,145,47.1,2.0
 Arteon,2018,22000,Automatic,2570,Petrol,145,40.4,1.5
 Arteon,2019,33450,Automatic,8092,Diesel,145,37.7,2.0
 Arteon,2019,26690,Automatic,9956,Petrol,145,47.1,2.0
 Arteon,2018,20990,Automatic,20159,Petrol,145,47.1,2.0
 Arteon,2017,19990,Automatic,16283,Petrol,145,47.1,2.0
 Arteon,2019,28490,Automatic,3712,Petrol,145,47.1,2.0
 Arteon,2019,21999,Automatic,6777,Petrol,145,40.4,1.5
 Arteon,2019,22760,Automatic,10000,Diesel,145,50.4,2.0
 Arteon,2019,23899,Automatic,5683,Diesel,145,55.4,2.0
 Arteon,2018,20899,Manual,5317,Diesel,145,61.4,2.0
 Arteon,2019,26880,Automatic,4867,Petrol,145,32.8,2.0
 Arteon,2019,27950,Automatic,1000,Petrol,145,47.1,2.0
 Arteon,2019,28000,Automatic,4444,Diesel,145,50.4,2.0
 Arteon,2019,24989,Automatic,1413,Other,150,50.4,2.0
 Arteon,2020,31450,Automatic,1786,Petrol,145,47.1,2.0
 Arteon,2019,24000,Automatic,7747,Diesel,145,50.4,2.0
 Touareg,2020,49990,Semi-Auto,6000,Diesel,145,33.6,3.0
 Touareg,2020,54990,Semi-Auto,6000,Diesel,150,33.6,3.0
 Touareg,2020,44990,Semi-Auto,6000,Diesel,145,34.0,3.0
 Touareg,2019,34490,Automatic,6000,Diesel,145,34.9,3.0
 Touareg,2019,41990,Semi-Auto,1638,Diesel,150,34.5,3.0
 Touareg,2019,38000,Automatic,1500,Diesel,145,34.9,3.0
 Touareg,2017,24995,Automatic,44496,Diesel,145,42.8,3.0
 Touareg,2018,38490,Automatic,8455,Diesel,145,34.0,3.0
 Touareg,2018,37290,Automatic,9903,Diesel,145,34.5,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,49990,Semi-Auto,6000,Diesel,145,34.0,3.0
 Touareg,2019,35990,Automatic,25,Diesel,145,34.9,3.0
 Touareg,2019,43950,Automatic,1500,Diesel,145,34.5,3.0
 Touareg,2019,45990,Automatic,10514,Petrol,145,25.5,3.0
 Touareg,2019,46990,Semi-Auto,10683,Diesel,145,34.5,3.0
 Touareg,2019,34490,Semi-Auto,6000,Diesel,145,34.9,3.0
 Touareg,2019,47490,Semi-Auto,10514,Petrol,145,25.5,3.0
 Touareg,2020,48390,Semi-Auto,5100,Diesel,145,33.6,3.0
 Touareg,2020,42990,Semi-Auto,3981,Diesel,145,34.9,3.0
 Touareg,2019,44082,Semi-Auto,6580,Diesel,145,34.0,3.0
 Touareg,2017,28052,Automatic,11387,Diesel,145,42.8,3.0
 Touareg,2018,35436,Semi-Auto,17233,Diesel,145,34.0,3.0
 Caddy Maxi Life,2017,16994,Semi-Auto,32110,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,19995,Semi-Auto,14056,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18999,Semi-Auto,13349,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19499,Manual,6693,Diesel,145,50.4,2.0
 Caddy Maxi Life,2019,21999,Automatic,100,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18991,Automatic,4525,Diesel,145,46.3,2.0
 Caddy Maxi Life,2014,11995,Manual,30393,Diesel,205,48.7,1.6
 Caddy Maxi Life,2020,22490,Automatic,89,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18450,Automatic,13411,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18450,Automatic,11650,Diesel,145,44.1,2.0
 Caddy Maxi Life,2018,14991,Automatic,40604,Diesel,145,56.5,2.0
 Caddy Maxi Life,2018,16991,Manual,1959,Diesel,150,57.7,2.0
 Caddy Maxi Life,2019,18991,Automatic,63,Diesel,150,46.3,2.0
 Caddy Maxi Life,2019,19490,Automatic,13194,Diesel,145,44.1,2.0
 Caddy Maxi Life,2018,18000,Automatic,4571,Petrol,145,47.1,1.4
 Caddy Maxi Life,2017,13950,Manual,39680,Diesel,125,58.9,2.0
 Caravelle,2020,47000,Automatic,1001,Diesel,145,33.6,2.0
 Caravelle,2019,40980,Automatic,8500,Diesel,145,33.6,2.0
 Caravelle,2019,40999,Semi-Auto,2198,Diesel,145,47.1,2.0
 Caravelle,2014,23950,Automatic,72000,Diesel,325,34.9,2.0
 Caravelle,2019,39995,Semi-Auto,6565,Diesel,145,33.6,2.0
 Caravelle,2019,42900,Semi-Auto,2544,Diesel,145,32.8,2.0
 Caravelle,2019,52999,Semi-Auto,3365,Diesel,145,29.4,2.0
 Caravelle,2019,40999,Automatic,50,Diesel,145,32.8,2.0
 Caravelle,2019,39999,Semi-Auto,9221,Diesel,145,33.6,2.0
 Caravelle,2019,39950,Semi-Auto,3544,Diesel,145,32.8,2.0
 Caravelle,2019,46795,Semi-Auto,6280,Diesel,145,33.6,2.0
 Caravelle,2020,43495,Semi-Auto,2000,Diesel,150,33.6,2.0
 Caravelle,2013,15990,Automatic,80639,Diesel,325,35.8,2.0
 Caravelle,2019,43194,Semi-Auto,9893,Diesel,145,32.8,2.0
 Beetle,2014,9280,Automatic,26228,Petrol,145,47.9,1.2
 Beetle,2006,1799,Manual,103875,Petrol,260,36.7,1.6
 Beetle,2003,1300,Manual,87000,Petrol,260,40.9,1.6
 Beetle,2015,8995,Manual,49197,Diesel,30,61.4,2.0
 Beetle,2016,11990,Manual,11500,Petrol,125,51.4,1.2
 Beetle,2007,3850,Manual,40000,Petrol,265,36.2,1.6
 Beetle,2016,13480,Automatic,43268,Diesel,125,58.9,2.0
 Beetle,2001,899,Automatic,1,Petrol,325,29.7,2.0
 Beetle,2006,2695,Manual,78356,Petrol,325,32.1,2.0
 Beetle,2007,2395,Manual,103500,Petrol,260,36.7,1.6
 Beetle,2016,13790,Manual,50139,Petrol,150,48.7,1.4
 Beetle,2016,14980,Manual,14382,Petrol,165,43.5,2.0
 Beetle,2001,2490,Manual,47729,Petrol,330,32.5,2.0
 Beetle,2015,8990,Manual,48000,Petrol,140,48.7,1.4
 Polo,2018,14499,Semi-Auto,6000,Petrol,145,45.6,1.0
 Polo,2017,11495,Manual,12982,Petrol,20,60.1,1.2
 Polo,2017,11499,Manual,7129,Petrol,150,60.1,1.2
 Polo,2017,11199,Manual,32350,Petrol,150,60.1,1.2
 Polo,2017,10299,Manual,18820,Petrol,150,60.1,1.0
 Polo,2019,15995,Manual,6401,Petrol,150,49.6,1.0
 Polo,2017,11495,Manual,17378,Petrol,150,60.1,1.2
 Polo,2016,9995,Manual,27253,Petrol,20,60.1,1.2
 Polo,2016,9495,Manual,28000,Petrol,20,60.1,1.2
 Polo,2014,11995,Semi-Auto,11521,Petrol,20,61.4,1.4
 Polo,2016,10695,Semi-Auto,17100,Petrol,20,60.1,1.2
 Polo,2016,10995,Manual,20912,Petrol,20,60.1,1.2
 Polo,2017,11495,Manual,2495,Petrol,145,60.1,1.0
 Polo,2017,12995,Semi-Auto,19384,Petrol,145,60.1,1.2
 Polo,2019,14999,Manual,6705,Petrol,145,52.3,1.0
 Polo,2020,15295,Manual,1500,Petrol,145,47.9,1.0
 Polo,2017,10750,Manual,13040,Petrol,20,60.1,1.2
 Polo,2017,12995,Semi-Auto,18608,Petrol,145,60.1,1.2
 Polo,2016,9995,Manual,28537,Petrol,20,60.1,1.2
 Polo,2017,11795,Manual,33044,Petrol,145,60.1,1.2
 Polo,2017,12995,Semi-Auto,12915,Petrol,145,60.1,1.2
 Polo,2019,15499,Manual,1952,Petrol,145,52.3,1.0
 Polo,2017,9495,Manual,31499,Petrol,20,60.1,1.0
 Polo,2016,10495,Manual,23000,Petrol,20,60.1,1.2
 Polo,2017,12495,Semi-Auto,10300,Petrol,145,60.1,1.2
 Polo,2020,15995,Semi-Auto,2102,Petrol,145,45.6,1.0
 Polo,2017,9295,Manual,29579,Petrol,20,60.1,1.0
 Polo,2017,11495,Manual,20781,Petrol,150,60.1,1.2
 Polo,2016,11495,Semi-Auto,26951,Petrol,20,60.1,1.2
 Polo,2019,14221,Manual,5800,Petrol,145,52.3,1.0
 Polo,2019,16999,Semi-Auto,2000,Petrol,145,46.3,1.0
 Polo,2014,7995,Manual,45000,Petrol,20,58.9,1.2
 Polo,2015,9995,Semi-Auto,34000,Petrol,20,60.1,1.2
 Polo,2017,10995,Manual,17513,Petrol,145,60.1,1.0
 Polo,2020,14583,Manual,1770,Petrol,145,48.7,1.0
 Polo,2020,16490,Semi-Auto,2231,Petrol,145,45.6,1.0
 Polo,2020,16994,Semi-Auto,2104,Petrol,145,45.6,1.0
 Polo,2020,16499,Semi-Auto,2000,Petrol,145,45.6,1.0
 Polo,2019,14507,Manual,1000,Petrol,145,52.3,1.0
 Polo,2017,11947,Manual,10887,Petrol,145,60.1,1.2
 Polo,2016,9230,Manual,23912,Petrol,20,60.1,1.2
 Polo,2019,13481,Manual,9294,Petrol,150,52.3,1.0
 Polo,2016,10500,Manual,16473,Petrol,20,60.1,1.2
 Polo,2020,14999,Manual,2000,Petrol,145,47.9,1.0
 Polo,2017,10991,Manual,13967,Petrol,150,58.9,1.0
 Polo,2015,9491,Manual,25910,Petrol,20,60.1,1.2
 Polo,2019,12291,Manual,8619,Petrol,150,48.7,1.0
 Polo,2017,10491,Manual,24735,Petrol,20,60.1,1.2
 Polo,2020,14999,Manual,2000,Petrol,145,47.9,1.0
 Polo,2020,14999,Manual,2000,Petrol,145,52.3,1.0
 Polo,2016,9291,Manual,38271,Petrol,20,60.1,1.2
 Polo,2017,11291,Manual,20028,Petrol,20,60.1,1.2
 Polo,2017,10491,Manual,18666,Petrol,150,58.9,1.0
 Polo,2019,12371,Manual,15043,Petrol,145,48.7,1.0
 Polo,2019,11491,Manual,16031,Petrol,145,48.7,1.0
 Polo,2016,10291,Manual,11922,Petrol,20,60.1,1.2
 Polo,2017,11491,Manual,20932,Petrol,150,60.1,1.2
 Polo,2017,10746,Manual,26199,Petrol,145,60.1,1.2
 Polo,2014,8997,Manual,24959,Petrol,20,58.9,1.2
 Polo,2020,15999,Manual,2000,Petrol,150,48.7,1.0
 Polo,2019,16649,Manual,3821,Petrol,150,49.6,1.0
 Polo,2017,11499,Manual,15243,Petrol,150,58.9,1.0
 Polo,2019,14499,Semi-Auto,13400,Petrol,145,45.6,1.0
 Polo,2019,16999,Semi-Auto,3000,Petrol,150,45.6,1.0
 Polo,2019,17349,Semi-Auto,1446,Petrol,145,46.3,1.0
 Polo,2019,13830,Manual,9998,Petrol,145,52.3,1.0
 Polo,2019,13590,Manual,13525,Petrol,145,52.3,1.0
 Polo,2016,9899,Manual,11109,Petrol,20,60.1,1.2
 Polo,2018,12000,Manual,18872,Petrol,145,64.2,1.0
 Polo,2019,19849,Semi-Auto,2225,Petrol,145,46.3,1.0
 Polo,2019,12690,Manual,13554,Petrol,150,48.7,1.0
 Polo,2017,10449,Manual,30847,Petrol,20,60.1,1.2
 Polo,2016,9299,Manual,23806,Petrol,20,60.1,1.2
 Polo,2020,20950,Semi-Auto,3538,Petrol,145,39.8,2.0
 Polo,2020,14950,Manual,1968,Petrol,145,47.9,1.0
 Polo,2018,13099,Manual,13239,Petrol,145,52.3,1.0
 Polo,2017,13499,Semi-Auto,3800,Petrol,150,60.1,1.2
 Polo,2019,15399,Semi-Auto,1889,Petrol,145,45.6,1.0
 Polo,2019,11495,Manual,11345,Petrol,150,48.7,1.0
 Polo,2017,10328,Manual,26941,Petrol,145,60.1,1.2
 Polo,2019,12295,Manual,10755,Petrol,145,48.7,1.0
 Polo,2019,11495,Manual,10133,Petrol,150,48.7,1.0
 Polo,2017,9495,Manual,16694,Petrol,150,60.1,1.0
 Polo,2017,11297,Manual,16722,Petrol,145,60.1,1.2
 Polo,2016,9244,Manual,37656,Petrol,20,60.1,1.2
 Polo,2019,11495,Manual,15907,Petrol,150,48.7,1.0
 Polo,2017,10656,Manual,19036,Petrol,20,60.1,1.2
 Polo,2018,12999,Manual,20055,Petrol,150,52.3,1.0
 Polo,2017,10649,Manual,25412,Petrol,20,60.1,1.2
 Polo,2017,10899,Manual,18208,Petrol,20,60.1,1.2
 Polo,2019,12995,Manual,11723,Diesel,145,57.7,1.6
 Polo,2019,11495,Manual,9551,Petrol,145,48.7,1.0
 Polo,2018,12995,Manual,15645,Petrol,145,52.3,1.0
 Polo,2019,11495,Manual,12459,Petrol,145,48.7,1.0
 Polo,2018,10795,Manual,12143,Petrol,145,60.1,1.0
 Polo,2016,11999,Manual,26194,Petrol,20,61.4,1.4
 Polo,2019,11741,Manual,12291,Petrol,150,48.7,1.0
 Polo,2017,9991,Manual,23964,Petrol,145,58.9,1.0
 Polo,2014,6984,Manual,57573,Petrol,125,51.4,1.2
 Polo,2019,16490,Automatic,2245,Petrol,145,45.6,1.0
 Polo,2016,10495,Manual,11860,Petrol,20,60.1,1.2
 Polo,2019,12471,Manual,14708,Petrol,150,48.7,1.0
 Polo,2017,10099,Manual,25666,Petrol,150,60.1,1.0
 Polo,2017,8999,Manual,43793,Petrol,20,60.1,1.0
 Polo,2019,12250,Manual,1250,Petrol,150,48.7,1.0
 Polo,2017,10700,Manual,21094,Petrol,20,60.1,1.2
 Polo,2018,13500,Manual,13075,Petrol,150,62.8,1.0
 Polo,2016,11950,Semi-Auto,12100,Petrol,20,60.1,1.2
 Polo,2018,12500,Manual,8555,Petrol,150,64.2,1.0
 Polo,2016,11500,Manual,4682,Petrol,20,60.1,1.2
 Polo,2016,13950,Semi-Auto,18500,Petrol,20,61.4,1.4
 Polo,2015,9950,Manual,13762,Petrol,20,60.1,1.2
 Polo,2019,14650,Semi-Auto,10050,Petrol,150,45.6,1.0
 Polo,2017,9677,Manual,17913,Petrol,145,60.1,1.0
 Polo,2016,12899,Manual,23437,Petrol,145,47.0,1.8
 Polo,2019,17850,Semi-Auto,2000,Petrol,150,46.3,1.0
 Polo,2016,11900,Semi-Auto,13588,Petrol,20,60.1,1.2
 Polo,2020,13900,Manual,1600,Petrol,150,48.7,1.0
 Polo,2016,9990,Manual,11780,Petrol,20,60.1,1.2
 Polo,2018,13495,Manual,15504,Petrol,145,52.3,1.0
 Polo,2018,11850,Manual,28500,Petrol,150,64.2,1.0
 Polo,2016,9250,Manual,43250,Petrol,20,60.1,1.2
 Polo,2016,10250,Manual,27850,Petrol,20,60.1,1.2
 Polo,2018,14950,Semi-Auto,1350,Petrol,150,45.6,1.0
 Polo,2019,21000,Semi-Auto,7100,Petrol,150,39.8,2.0
 Polo,2019,21000,Semi-Auto,3500,Petrol,150,39.8,2.0
 Polo,2017,11500,Manual,10600,Petrol,20,60.1,1.2
 Polo,2018,14650,Manual,3000,Diesel,145,55.4,1.6
 Polo,2016,10250,Manual,27500,Petrol,20,60.1,1.2
 Polo,2017,11500,Manual,13000,Petrol,150,60.1,1.2
 Polo,2015,8500,Manual,40300,Petrol,20,60.1,1.0
 Polo,2017,11500,Manual,17100,Petrol,20,60.1,1.2
 Polo,2018,11950,Manual,27000,Petrol,150,58.9,1.0
 Polo,2019,11950,Manual,7000,Petrol,150,48.7,1.0
 Polo,2019,20650,Semi-Auto,2500,Petrol,150,39.8,2.0
 Polo,2016,10000,Manual,43600,Petrol,20,60.1,1.0
 Polo,2016,11500,Manual,36900,Petrol,20,60.1,1.2
 Polo,2019,12829,Manual,8703,Petrol,145,48.7,1.0
 Polo,2020,16999,Semi-Auto,5000,Petrol,145,45.6,1.0
 Polo,2015,9750,Manual,27000,Petrol,20,60.1,1.2
 Polo,2017,11450,Manual,16500,Petrol,20,60.1,1.2
 Polo,2016,12500,Semi-Auto,19000,Petrol,20,60.1,1.2
 Polo,2018,12500,Manual,10600,Petrol,145,60.1,1.0
 Polo,2017,11800,Manual,9900,Petrol,145,60.1,1.2
 Polo,2019,14799,Manual,5404,Petrol,150,52.3,1.0
 Polo,2019,15000,Manual,3000,Petrol,145,47.9,1.0
 Polo,2019,14500,Manual,3000,Petrol,145,48.7,1.0
 Polo,2019,15000,Manual,2000,Petrol,145,52.3,1.0
 Polo,2015,8500,Manual,44765,Petrol,0,65.7,1.0
 Polo,2017,10650,Semi-Auto,46000,Petrol,150,60.1,1.2
 Polo,2016,10000,Manual,23000,Petrol,20,60.1,1.2
 Polo,2009,1990,Manual,65024,Petrol,150,48.7,1.2
 Polo,2017,13500,Manual,17200,Petrol,20,61.4,1.4
 Polo,2008,4250,Manual,62315,Diesel,125,56.5,1.4
 Polo,2019,13750,Manual,4000,Petrol,145,48.7,1.0
 Polo,2011,4495,Manual,72850,Petrol,125,51.4,1.2
 Polo,2008,3195,Manual,58500,Petrol,160,43.5,1.4
 Polo,2016,9599,Manual,10907,Petrol,20,60.1,1.2
 Polo,2017,11699,Manual,27500,Petrol,150,65.7,1.0
 Polo,2016,9999,Manual,17756,Petrol,20,60.1,1.2
 Polo,2016,14299,Manual,7800,Petrol,150,47.0,1.8
 Polo,2016,7995,Manual,35000,Petrol,20,60.1,1.0
 Polo,2014,7995,Manual,36742,Petrol,20,60.1,1.0
 Polo,2014,7995,Manual,28709,Diesel,0,83.1,1.4
 Polo,2018,12299,Manual,17000,Petrol,150,64.2,1.0
 Polo,2017,9999,Manual,15000,Petrol,150,60.1,1.0
 Polo,2015,9399,Manual,35786,Petrol,20,60.1,1.2
 Polo,2019,13799,Manual,3659,Petrol,145,52.3,1.0
 Polo,2017,10999,Automatic,22893,Petrol,145,60.1,1.2
 Polo,2005,1495,Manual,96000,Petrol,160,47.1,1.2
 Polo,2016,9999,Manual,27125,Petrol,20,60.1,1.2
 Polo,2019,14699,Manual,3100,Petrol,145,52.3,1.0
 Polo,2019,12499,Manual,3086,Petrol,145,48.7,1.0
 Polo,2019,14499,Manual,1623,Petrol,145,52.3,1.0
